-0.151286,3.20501,9.30794,1605235239674033920.npy,1605235239764035840_camera_0.jpg
3.31022,-2.25928,8.9514,1605235239878038272.npy,1605235239878038272_camera_0.jpg
-0.0795135,-0.408269,9.89672,1605235239980040448.npy,1605235240007041024_camera_0.jpg
3.96531,0.0017449,8.87315,1605235240082042624.npy,1605235240094042880_camera_0.jpg
2.52111,-1.69281,9.36306,1605235240286046976.npy,1605235240286046976_camera_0.jpg
1.89103,3.50321,8.98289,1605235240388049152.npy,1605235240388049152_camera_0.jpg
2.63763,-3.11554,8.92078,1605235240592053504.npy,1605235240592053504_camera_0.jpg
3.3963,2.62131,8.91599,1605235240694055680.npy,1605235240694055680_camera_0.jpg
-4.14581,3.23356,8.30688,1605235240796057856.npy,1605235240796057856_camera_0.jpg
-0.29175,1.77749,9.57296,1605235240898060032.npy,1605235240898060032_camera_0.jpg
-1.15788,-1.09831,9.55455,1605235241000062208.npy,1605235241000062208_camera_0.jpg
1.07184,1.33602,9.67158,1605235241102064384.npy,1605235241102064384_camera_0.jpg
-2.80727,1.4168,9.32082,1605235241204066560.npy,1605235241204066560_camera_0.jpg
4.08944,2.96929,8.42455,1605235241306068736.npy,1605235241306068736_camera_0.jpg
3.41091,-2.65643,8.73702,1605235241408070912.npy,1605235241492072704_camera_0.jpg
-4.76476,-2.78441,7.99695,1605235241510073088.npy,1605235241513073152_camera_0.jpg
-3.59544,4.23654,8.11688,1605235241714077440.npy,1605235241714077440_camera_0.jpg
-2.14304,1.61934,9.35839,1605235241816079616.npy,1605235241834080000_camera_0.jpg
3.05762,4.03186,8.34537,1605235241918081792.npy,1605235241918081792_camera_0.jpg
-3.61793,-2.48015,8.764,1605235242020083968.npy,1605235242020083968_camera_0.jpg
1.06788,-0.389766,9.71532,1605235242122086144.npy,1605235242191087616_camera_0.jpg
-4.7908,1.94179,8.3668,1605235242224088320.npy,1605235242224088320_camera_0.jpg
-0.455992,0.863141,9.75266,1605235242326090496.npy,1605235242326090496_camera_0.jpg
2.52346,-2.09757,9.30471,1605235242428092672.npy,1605235242494094080_camera_0.jpg
-2.48714,1.51745,9.39692,1605235242530094848.npy,1605235242596096256_camera_0.jpg
0.836667,-1.09079,9.65118,1605235242734099200.npy,1605235242734099200_camera_0.jpg
4.29846,-3.92004,7.88822,1605235242836101376.npy,1605235242836101376_camera_0.jpg
3.81219,3.91445,8.20718,1605235242938103552.npy,1605235242938103552_camera_0.jpg
-2.97308,-2.31642,9.10878,1605235243040105728.npy,1605235243142107904_camera_0.jpg
-0.718389,-0.581548,9.72974,1605235243244110080.npy,1605235243244110080_camera_0.jpg
1.17186,1.40298,9.66667,1605235243448114432.npy,1605235243448114432_camera_0.jpg
1.61772,0.255645,9.71123,1605235243550116608.npy,1605235243577117184_camera_0.jpg
3.29836,4.29128,8.28024,1605235243754120960.npy,1605235243754120960_camera_0.jpg
1.01373,4.71818,8.46569,1605235243856123136.npy,1605235243856123136_camera_0.jpg
-2.50254,-2.85452,8.94928,1605235243958125312.npy,1605235243958125312_camera_0.jpg
-1.30512,1.61516,9.66788,1605235244060127488.npy,1605235244075127808_camera_0.jpg
1.13292,-3.44199,9.12083,1605235244264131840.npy,1605235244264131840_camera_0.jpg
0.0649082,-2.44991,9.49777,1605235244366134016.npy,1605235244366134016_camera_0.jpg
-0.1274,-1.01638,9.78049,1605235244468136192.npy,1605235244468136192_camera_0.jpg
2.3821,2.42551,9.20855,1605235244570138368.npy,1605235244648140032_camera_0.jpg
2.21984,-2.6197,9.31774,1605235244672140544.npy,1605235244750142208_camera_0.jpg
3.19849,-1.53533,9.14849,1605235244876144896.npy,1605235244957146624_camera_0.jpg
-0.289542,-2.03798,9.57405,1605235245080149248.npy,1605235245080149248_camera_0.jpg
-4.09746,-3.12129,8.25949,1605235245284153600.npy,1605235245284153600_camera_0.jpg
-3.83323,-2.11717,8.74569,1605235245386155776.npy,1605235245386155776_camera_0.jpg
2.45881,3.53233,8.7663,1605235245488157952.npy,1605235245488157952_camera_0.jpg
-2.30463,3.36017,8.9703,1605235245590160128.npy,1605235245590160128_camera_0.jpg
0.927217,-4.59772,8.58759,1605235245692162304.npy,1605235245692162304_camera_0.jpg
-3.46531,-2.12085,8.93181,1605235245794164480.npy,1605235245794164480_camera_0.jpg
1.1739,-3.43429,9.06499,1605235245896166656.npy,1605235245896166656_camera_0.jpg
4.84677,1.81232,8.31854,1605235245998168832.npy,1605235245998168832_camera_0.jpg
-1.50102,-3.59172,9.04912,1605235246202173184.npy,1605235246202173184_camera_0.jpg
-4.35415,-3.75244,7.96297,1605235246304175360.npy,1605235246304175360_camera_0.jpg
1.70674,3.39473,8.96964,1605235246406177536.npy,1605235246406177536_camera_0.jpg
0.697842,-1.89328,9.65515,1605235246508179712.npy,1605235246508179712_camera_0.jpg
2.0867,1.10839,9.49263,1605235246610181888.npy,1605235246610181888_camera_0.jpg
2.34188,0.860487,9.45058,1605235246712184064.npy,1605235246712184064_camera_0.jpg
1.42302,-1.31151,9.53447,1605235246814186240.npy,1605235246865187328_camera_0.jpg
4.02712,3.99309,8.0117,1605235246916188416.npy,1605235246916188416_camera_0.jpg
3.89549,-3.44626,8.36056,1605235247018190592.npy,1605235247018190592_camera_0.jpg
-3.44821,-3.77859,8.41541,1605235247120192768.npy,1605235247120192768_camera_0.jpg
-2.45806,0.60615,9.51696,1605235247222194944.npy,1605235247261195776_camera_0.jpg
0.309964,4.13023,8.91045,1605235247324197120.npy,1605235247324197120_camera_0.jpg
-1.18415,4.66554,8.59812,1605235247528201472.npy,1605235247528201472_camera_0.jpg
-2.45121,-2.25621,9.25893,1605235247630203648.npy,1605235247630203648_camera_0.jpg
2.11345,4.27965,8.63623,1605235247732205824.npy,1605235247747206144_camera_0.jpg
-1.4515,4.32531,8.73051,1605235247834208000.npy,1605235247834208000_camera_0.jpg
4.05333,0.435241,8.93918,1605235247936210176.npy,1605235247936210176_camera_0.jpg
1.68851,-1.84525,9.4677,1605235248038212352.npy,1605235248056212736_camera_0.jpg
-3.11941,3.03239,8.76404,1605235248140214528.npy,1605235248140214528_camera_0.jpg
2.40356,1.05568,9.49951,1605235248242216704.npy,1605235248242216704_camera_0.jpg
3.01432,0.177435,9.35882,1605235248344218880.npy,1605235248344218880_camera_0.jpg
-0.55538,2.41615,9.48093,1605235248446221056.npy,1605235248446221056_camera_0.jpg
-4.01083,2.49999,8.61889,1605235248548223232.npy,1605235248548223232_camera_0.jpg
-4.12793,-0.40393,8.9011,1605235248650225408.npy,1605235248650225408_camera_0.jpg
0.244123,4.06836,8.87395,1605235248752227584.npy,1605235248752227584_camera_0.jpg
0.767199,3.50573,9.14444,1605235248854229760.npy,1605235248854229760_camera_0.jpg
4.38457,1.1499,8.65959,1605235248956231936.npy,1605235248956231936_camera_0.jpg
-2.43354,-3.10227,8.96018,1605235249058234112.npy,1605235249058234112_camera_0.jpg
-0.833905,0.396122,9.74761,1605235249160236288.npy,1605235249253238272_camera_0.jpg
0.77937,-1.99449,9.55365,1605235249364240640.npy,1605235249364240640_camera_0.jpg
1.85992,-1.84247,9.44076,1605235249466242816.npy,1605235249499243520_camera_0.jpg
3.29467,-4.39505,8.08145,1605235249568244992.npy,1605235249670247168_camera_0.jpg
-0.949933,-3.8506,8.93935,1605235249772249344.npy,1605235249772249344_camera_0.jpg
1.40001,0.162634,9.77657,1605235249874251520.npy,1605235249967253504_camera_0.jpg
1.96055,0.00947132,9.56715,1605235250078255872.npy,1605235250078255872_camera_0.jpg
4.02491,-2.01998,8.70476,1605235250384262400.npy,1605235250402262784_camera_0.jpg
-0.170095,-3.10106,9.36892,1605235250486264576.npy,1605235250486264576_camera_0.jpg
2.31705,0.248947,9.48078,1605235250690268928.npy,1605235250690268928_camera_0.jpg
-2.20121,-3.34661,8.95643,1605235250792271104.npy,1605235250792271104_camera_0.jpg
-2.66044,0.148853,9.45592,1605235250894273280.npy,1605235250894273280_camera_0.jpg
-2.3739,0.984715,9.48417,1605235250996275456.npy,1605235250996275456_camera_0.jpg
4.07184,1.15604,8.89344,1605235251098277632.npy,1605235251182279424_camera_0.jpg
1.26709,-3.93315,8.87406,1605235251200279808.npy,1605235251200279808_camera_0.jpg
0.48413,0.604865,9.67677,1605235251302281984.npy,1605235251302281984_camera_0.jpg
-4.90464,0.26493,8.43056,1605235251404284160.npy,1605235251404284160_camera_0.jpg
-4.59759,-0.541957,8.67098,1605235251506286336.npy,1605235251608288512_camera_0.jpg
-2.94926,-1.02015,9.34904,1605235251710290688.npy,1605235251710290688_camera_0.jpg
-2.72892,-2.0631,9.2323,1605235251812292864.npy,1605235251914295040_camera_0.jpg
-0.347245,-2.43471,9.4473,1605235252016297216.npy,1605235252016297216_camera_0.jpg
-2.61047,2.41328,9.20156,1605235252220301568.npy,1605235252220301568_camera_0.jpg
4.89205,3.73312,7.64048,1605235252322303744.npy,1605235252322303744_camera_0.jpg
-1.2251,1.56722,9.57936,1605235252424305920.npy,1605235252508307712_camera_0.jpg
-2.80069,-0.728306,9.36904,1605235252526308096.npy,1605235252526308096_camera_0.jpg
3.69101,1.52332,8.90527,1605235252628310272.npy,1605235252628310272_camera_0.jpg
1.27469,2.87534,9.29389,1605235252730312448.npy,1605235252832314624_camera_0.jpg
4.47859,-4.2476,7.56581,1605235253036318976.npy,1605235253036318976_camera_0.jpg
-2.92395,-3.64425,8.66555,1605235253138321152.npy,1605235253138321152_camera_0.jpg
1.36727,3.94872,8.86212,1605235253240323328.npy,1605235253240323328_camera_0.jpg
-2.53731,3.8968,8.63228,1605235253342325504.npy,1605235253342325504_camera_0.jpg
-0.117032,1.63596,9.68671,1605235253444327680.npy,1605235253444327680_camera_0.jpg
-2.5412,4.49282,8.28932,1605235253546329856.npy,1605235253546329856_camera_0.jpg
4.91569,2.29179,8.25725,1605235253648332032.npy,1605235253705333248_camera_0.jpg
-2.14473,3.12566,9.0488,1605235253750334208.npy,1605235253759334400_camera_0.jpg
2.52247,-3.27174,8.94101,1605235253852336384.npy,1605235253852336384_camera_0.jpg
-3.99178,-2.421,8.60954,1605235253954338560.npy,1605235253954338560_camera_0.jpg
0.524375,-4.83569,8.50803,1605235254056340736.npy,1605235254056340736_camera_0.jpg
-4.87984,-1.54154,8.32268,1605235254158342912.npy,1605235254158342912_camera_0.jpg
-4.7542,-1.72102,8.44711,1605235254260345088.npy,1605235254260345088_camera_0.jpg
3.13214,4.12162,8.32164,1605235254362347264.npy,1605235254362347264_camera_0.jpg
3.16935,1.0072,9.22138,1605235254566351616.npy,1605235254566351616_camera_0.jpg
0.760567,-1.02457,9.76854,1605235254668353792.npy,1605235254722354944_camera_0.jpg
-0.958731,4.24726,8.79459,1605235254872358144.npy,1605235254872358144_camera_0.jpg
0.080878,1.20841,9.7796,1605235254974360320.npy,1605235254974360320_camera_0.jpg
2.90922,3.63699,8.61011,1605235255076362496.npy,1605235255157364224_camera_0.jpg
3.84563,-1.54967,8.9808,1605235255178364672.npy,1605235255178364672_camera_0.jpg
0.350425,0.919228,9.74731,1605235255280366848.npy,1605235255280366848_camera_0.jpg
-4.15781,0.369602,8.84489,1605235255382369024.npy,1605235255382369024_camera_0.jpg
-1.65801,-0.836039,9.67278,1605235255586373376.npy,1605235255586373376_camera_0.jpg
2.71995,-1.94489,9.20324,1605235255688375552.npy,1605235255688375552_camera_0.jpg
-1.97274,0.124591,9.54933,1605235255790377728.npy,1605235255892379904_camera_0.jpg
-4.21074,-2.86738,8.39064,1605235255994382080.npy,1605235255994382080_camera_0.jpg
-4.62,-0.224745,8.63349,1605235256198386432.npy,1605235256198386432_camera_0.jpg
2.39113,-3.32519,8.81472,1605235256402390784.npy,1605235256402390784_camera_0.jpg
4.53171,-2.43296,8.38904,1605235256606395136.npy,1605235256606395136_camera_0.jpg
-4.14506,-4.008,7.90112,1605235256708397312.npy,1605235256708397312_camera_0.jpg
1.07537,-4.7802,8.50872,1605235256810399488.npy,1605235256810399488_camera_0.jpg
0.515108,-1.7871,9.66008,1605235256912401664.npy,1605235256996403456_camera_0.jpg
-2.14784,2.45555,9.28359,1605235257116406016.npy,1605235257116406016_camera_0.jpg
0.56,1.57436,9.65058,1605235257218408192.npy,1605235257224408320_camera_0.jpg
-4.83453,1.6712,8.31372,1605235257320410368.npy,1605235257362411264_camera_0.jpg
-1.18553,-3.36252,9.18334,1605235257524414720.npy,1605235257524414720_camera_0.jpg
4.60176,1.22103,8.54552,1605235257728419072.npy,1605235257728419072_camera_0.jpg
2.08522,1.00858,9.51869,1605235257932423424.npy,1605235257932423424_camera_0.jpg
-0.967224,4.73707,8.52769,1605235258136427776.npy,1605235258136427776_camera_0.jpg
3.39656,-4.35278,8.0233,1605235258238429952.npy,1605235258238429952_camera_0.jpg
-1.69653,-0.789215,9.58174,1605235258442434304.npy,1605235258442434304_camera_0.jpg
-4.41318,-0.685523,8.73711,1605235258544436480.npy,1605235258544436480_camera_0.jpg
2.0842,4.46979,8.44106,1605235258646438656.npy,1605235258718440192_camera_0.jpg
-4.61731,3.90004,7.72438,1605235258748440832.npy,1605235258748440832_camera_0.jpg
-4.75707,-0.263645,8.59534,1605235258952445184.npy,1605235258952445184_camera_0.jpg
3.29814,-2.12597,8.96431,1605235259054447360.npy,1605235259054447360_camera_0.jpg
3.70402,0.88694,8.99555,1605235259156449536.npy,1605235259156449536_camera_0.jpg
-4.54064,-2.34239,8.34606,1605235259258451712.npy,1605235259339453440_camera_0.jpg
2.00829,0.852207,9.51502,1605235259462456064.npy,1605235259462456064_camera_0.jpg
-4.86607,1.89984,8.27414,1605235259564458240.npy,1605235259603459072_camera_0.jpg
-3.11436,0.0276974,9.3148,1605235259666460416.npy,1605235259681460736_camera_0.jpg
1.02201,0.832611,9.69762,1605235259768462592.npy,1605235259768462592_camera_0.jpg
-0.181457,1.17441,9.8055,1605235259870464768.npy,1605235259972466944_camera_0.jpg
3.14555,1.58986,9.21073,1605235260074469120.npy,1605235260074469120_camera_0.jpg
3.88681,1.79752,8.87184,1605235260176471296.npy,1605235260278473472_camera_0.jpg
-1.68503,2.13002,9.37077,1605235260380475648.npy,1605235260407476224_camera_0.jpg
-4.22891,0.101367,8.82257,1605235260482477824.npy,1605235260482477824_camera_0.jpg
-2.48244,1.76628,9.43708,1605235260584480000.npy,1605235260671481856_camera_0.jpg
0.392745,2.21312,9.52696,1605235260788484352.npy,1605235260788484352_camera_0.jpg
-3.99957,-0.2559,8.95296,1605235260890486528.npy,1605235260890486528_camera_0.jpg
-1.33945,1.01429,9.60708,1605235260992488704.npy,1605235260992488704_camera_0.jpg
-4.69012,4.20464,7.47614,1605235261094490880.npy,1605235261094490880_camera_0.jpg
-4.52754,-1.0092,8.60021,1605235261196493056.npy,1605235261298495232_camera_0.jpg
-1.50139,-0.643956,9.70131,1605235261400497408.npy,1605235261427497984_camera_0.jpg
-4.57007,-4.08621,7.59989,1605235261604501760.npy,1605235261604501760_camera_0.jpg
4.82236,-1.58436,8.37345,1605235261706503936.npy,1605235261706503936_camera_0.jpg
-1.02037,1.47175,9.6909,1605235261808506112.npy,1605235261808506112_camera_0.jpg
2.1965,3.03963,9.10027,1605235261910508288.npy,1605235261910508288_camera_0.jpg
3.91355,-1.29979,8.88007,1605235262012510464.npy,1605235262114512640_camera_0.jpg
-4.53519,-3.5935,7.89815,1605235262216514816.npy,1605235262216514816_camera_0.jpg
-1.89526,3.97848,8.75086,1605235262318516992.npy,1605235262318516992_camera_0.jpg
0.0858604,-2.48803,9.47053,1605235262420519168.npy,1605235262435519488_camera_0.jpg
4.60711,1.87294,8.46793,1605235262522521344.npy,1605235262522521344_camera_0.jpg
0.390675,3.25534,9.2538,1605235262624523520.npy,1605235262624523520_camera_0.jpg
4.67281,-3.2719,8.03389,1605235262726525696.npy,1605235262726525696_camera_0.jpg
2.88397,-2.70244,8.92475,1605235262828527872.npy,1605235262828527872_camera_0.jpg
1.41245,4.55451,8.53738,1605235262930530048.npy,1605235262930530048_camera_0.jpg
-4.46033,-3.49004,7.99856,1605235263134534400.npy,1605235263134534400_camera_0.jpg
3.65056,3.35686,8.46334,1605235263236536576.npy,1605235263236536576_camera_0.jpg
-3.62048,3.56129,8.42276,1605235263440540928.npy,1605235263440540928_camera_0.jpg
-0.399819,1.18586,9.70942,1605235263542543104.npy,1605235263542543104_camera_0.jpg
-0.514493,0.436766,9.77767,1605235263644545280.npy,1605235263746547456_camera_0.jpg
2.97088,1.59065,9.14916,1605235263848549632.npy,1605235263848549632_camera_0.jpg
1.29654,4.08532,8.78857,1605235263950551808.npy,1605235264025553408_camera_0.jpg
-2.35529,-0.0353915,9.50892,1605235264052553984.npy,1605235264052553984_camera_0.jpg
-0.131199,1.40042,9.7222,1605235264154556160.npy,1605235264187556864_camera_0.jpg
-2.85324,4.13271,8.3778,1605235264256558336.npy,1605235264256558336_camera_0.jpg
-1.10509,3.23711,9.15756,1605235264358560512.npy,1605235264460562688_camera_0.jpg
3.0518,0.137808,9.2708,1605235264562564864.npy,1605235264562564864_camera_0.jpg
2.96542,3.28781,8.81962,1605235264664567040.npy,1605235264664567040_camera_0.jpg
0.226334,4.47179,8.69758,1605235264766569216.npy,1605235264766569216_camera_0.jpg
0.184818,-4.64498,8.54723,1605235264868571392.npy,1605235264868571392_camera_0.jpg
-4.96292,-0.53926,8.4737,1605235264970573568.npy,1605235265072575744_camera_0.jpg
2.59311,-3.24508,8.84327,1605235265174577920.npy,1605235265174577920_camera_0.jpg
-3.26739,3.58111,8.55533,1605235265276580096.npy,1605235265378582272_camera_0.jpg
4.40735,0.897132,8.6822,1605235265480584448.npy,1605235265480584448_camera_0.jpg
-3.6526,-3.92266,8.14237,1605235265684588800.npy,1605235265684588800_camera_0.jpg
0.182868,0.538097,9.72532,1605235265786590976.npy,1605235265786590976_camera_0.jpg
2.29566,3.09612,9.05435,1605235265888593152.npy,1605235265909593600_camera_0.jpg
0.473193,3.94563,8.98718,1605235265990595328.npy,1605235266035596288_camera_0.jpg
0.67136,1.12702,9.85367,1605235266092597504.npy,1605235266104597760_camera_0.jpg
-2.72699,3.84018,8.60387,1605235266194599680.npy,1605235266263601152_camera_0.jpg
-0.125966,3.62211,9.13579,1605235266296601856.npy,1605235266296601856_camera_0.jpg
4.45734,-0.690117,8.64981,1605235266398604032.npy,1605235266398604032_camera_0.jpg
-2.35324,-2.03178,9.34356,1605235266500606208.npy,1605235266500606208_camera_0.jpg
2.27712,-1.69209,9.33895,1605235266602608384.npy,1605235266662609664_camera_0.jpg
0.488666,1.2117,9.68964,1605235266704610560.npy,1605235266749611520_camera_0.jpg
-2.68104,-2.56378,9.062,1605235266806612736.npy,1605235266824613120_camera_0.jpg
-1.41688,-3.82485,8.96722,1605235266908614912.npy,1605235266908614912_camera_0.jpg
2.29722,-4.09917,8.59538,1605235267010617088.npy,1605235267112619264_camera_0.jpg
2.32238,4.33291,8.47951,1605235267214621440.npy,1605235267214621440_camera_0.jpg
-3.18686,-2.69128,8.81808,1605235267316623616.npy,1605235267316623616_camera_0.jpg
0.249042,3.47947,9.1047,1605235267418625792.npy,1605235267418625792_camera_0.jpg
3.29383,3.94273,8.34191,1605235267520627968.npy,1605235267520627968_camera_0.jpg
1.76484,-2.28166,9.44079,1605235267622630144.npy,1605235267718632192_camera_0.jpg
1.76658,-1.28092,9.57982,1605235267826634496.npy,1605235267826634496_camera_0.jpg
3.81257,-2.8024,8.4871,1605235267928636672.npy,1605235267928636672_camera_0.jpg
-2.57614,-1.70403,9.29601,1605235268030638848.npy,1605235268030638848_camera_0.jpg
-3.45059,2.42977,8.73294,1605235268132641024.npy,1605235268132641024_camera_0.jpg
0.523412,0.390915,9.81325,1605235268234643200.npy,1605235268234643200_camera_0.jpg
2.68367,-4.10958,8.39516,1605235268438647552.npy,1605235268438647552_camera_0.jpg
-1.75165,-4.42617,8.59133,1605235268540649728.npy,1605235268540649728_camera_0.jpg
3.24976,0.745413,9.14569,1605235268642651904.npy,1605235268726653696_camera_0.jpg
1.23566,2.96838,9.18164,1605235268744654080.npy,1605235268804655360_camera_0.jpg
2.95836,-0.0354271,9.37826,1605235268846656256.npy,1605235268852656384_camera_0.jpg
3.67253,3.39848,8.42402,1605235268948658432.npy,1605235269023660032_camera_0.jpg
0.188758,-4.5182,8.74035,1605235269152662784.npy,1605235269152662784_camera_0.jpg
-4.06944,1.81817,8.76939,1605235269254664960.npy,1605235269254664960_camera_0.jpg
-1.72341,1.86411,9.44503,1605235269356667136.npy,1605235269356667136_camera_0.jpg
-2.20706,-2.91861,9.15103,1605235269458669312.npy,1605235269458669312_camera_0.jpg
3.33941,-1.97848,8.93521,1605235269560671488.npy,1605235269662673664_camera_0.jpg
-0.00998498,-2.29378,9.50958,1605235269764675840.npy,1605235269764675840_camera_0.jpg
-0.607536,2.30644,9.57199,1605235269866678016.npy,1605235269938679552_camera_0.jpg
-0.131197,-2.13956,9.58707,1605235269968680192.npy,1605235270070682368_camera_0.jpg
4.21544,1.3842,8.66039,1605235270172684544.npy,1605235270172684544_camera_0.jpg
-0.789428,3.95557,9.0219,1605235270274686720.npy,1605235270274686720_camera_0.jpg
3.05996,3.61836,8.53899,1605235270376688896.npy,1605235270412689664_camera_0.jpg
-2.96853,-0.905103,9.29085,1605235270478691072.npy,1605235270517691904_camera_0.jpg
-0.367284,2.20481,9.50335,1605235270682695424.npy,1605235270682695424_camera_0.jpg
0.195775,1.81083,9.65147,1605235270784697600.npy,1605235270880699648_camera_0.jpg
-3.36245,-0.402106,9.22833,1605235271090704128.npy,1605235271114704640_camera_0.jpg
2.51061,0.570222,9.4363,1605235271192706304.npy,1605235271192706304_camera_0.jpg
-2.63043,1.60612,9.33479,1605235271294708480.npy,1605235271294708480_camera_0.jpg
-2.51528,-1.08729,9.35996,1605235271396710656.npy,1605235271396710656_camera_0.jpg
-2.30187,2.29861,9.23106,1605235271498712832.npy,1605235271498712832_camera_0.jpg
-0.233682,-0.348607,9.84568,1605235271600715008.npy,1605235271600715008_camera_0.jpg
-0.95786,2.47902,9.46247,1605235271702717184.npy,1605235271702717184_camera_0.jpg
-1.3412,0.879506,9.6732,1605235271804719360.npy,1605235271804719360_camera_0.jpg
4.10182,-2.46761,8.63383,1605235271906721536.npy,1605235271906721536_camera_0.jpg
-4.0972,0.79321,8.79937,1605235272008723712.npy,1605235272110725888_camera_0.jpg
4.8852,-1.0541,8.40941,1605235272212728064.npy,1605235272212728064_camera_0.jpg
1.84809,-4.25223,8.63598,1605235272314730240.npy,1605235272314730240_camera_0.jpg
-0.760162,4.39844,8.64902,1605235272416732416.npy,1605235272416732416_camera_0.jpg
0.387944,-3.07952,9.34086,1605235272518734592.npy,1605235272518734592_camera_0.jpg
-3.72139,-1.28246,9.01187,1605235272620736768.npy,1605235272626736896_camera_0.jpg
2.93499,-1.83632,9.18124,1605235272824741120.npy,1605235272824741120_camera_0.jpg
-2.82164,2.85999,8.9871,1605235272926743296.npy,1605235272926743296_camera_0.jpg
-4.65144,3.77089,7.70452,1605235273028745472.npy,1605235273028745472_camera_0.jpg
-3.62191,0.484256,9.14884,1605235273232749824.npy,1605235273232749824_camera_0.jpg
0.260367,-2.19237,9.54989,1605235273334752000.npy,1605235273415753728_camera_0.jpg
-4.02407,3.42834,8.18236,1605235273538756352.npy,1605235273538756352_camera_0.jpg
2.92833,-0.410162,9.29927,1605235273742760704.npy,1605235273742760704_camera_0.jpg
4.60552,1.06575,8.65724,1605235273946765056.npy,1605235273946765056_camera_0.jpg
1.81204,-1.41316,9.58151,1605235274048767232.npy,1605235274048767232_camera_0.jpg
1.44868,0.688664,9.64849,1605235274150769408.npy,1605235274150769408_camera_0.jpg
-1.07436,2.02675,9.48749,1605235274252771584.npy,1605235274354773760_camera_0.jpg
-3.77395,2.25178,8.7178,1605235274456775936.npy,1605235274456775936_camera_0.jpg
-0.989364,3.90446,8.97232,1605235274558778112.npy,1605235274558778112_camera_0.jpg
3.11293,-4.11646,8.42878,1605235274762782464.npy,1605235274762782464_camera_0.jpg
-4.44466,0.163314,8.78235,1605235274864784640.npy,1605235274864784640_camera_0.jpg
-3.51908,-4.42251,8.07165,1605235274966786816.npy,1605235275026788096_camera_0.jpg
-0.216098,3.3922,9.2978,1605235275068788992.npy,1605235275068788992_camera_0.jpg
4.57879,-1.65707,8.44188,1605235275272793344.npy,1605235275272793344_camera_0.jpg
0.611628,4.30501,8.78692,1605235275374795520.npy,1605235275374795520_camera_0.jpg
-4.03305,2.43604,8.54897,1605235275476797696.npy,1605235275476797696_camera_0.jpg
1.84845,-4.42961,8.54548,1605235275578799872.npy,1605235275578799872_camera_0.jpg
3.25903,-4.34991,8.13982,1605235275680802048.npy,1605235275689802240_camera_0.jpg
-3.62611,-4.12738,8.11777,1605235275782804224.npy,1605235275884806400_camera_0.jpg
3.01543,1.46987,9.22865,1605235275986808576.npy,1605235276013809152_camera_0.jpg
-2.96619,0.307095,9.37341,1605235276190812928.npy,1605235276190812928_camera_0.jpg
-4.23445,0.781087,8.79934,1605235276292815104.npy,1605235276310815488_camera_0.jpg
0.246737,-3.2085,9.27337,1605235276394817280.npy,1605235276451818496_camera_0.jpg
3.86097,2.81231,8.64172,1605235276496819456.npy,1605235276514819840_camera_0.jpg
-4.37104,3.41835,8.05214,1605235276598821632.npy,1605235276598821632_camera_0.jpg
3.477,3.28646,8.5658,1605235276700823808.npy,1605235276802825984_camera_0.jpg
3.98518,-1.35116,8.89312,1605235276904828160.npy,1605235276988829952_camera_0.jpg
1.8147,-2.78975,9.13023,1605235277006830336.npy,1605235277006830336_camera_0.jpg
